2022-12-12 20:16:46,334 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/3.0.0-RC2/spring-cloud-circuitbreaker-dependencies-3.0.0-RC2.pom
2022-12-12 20:16:46,558 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-config-dependencies/4.0.0-RC2/spring-cloud-config-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:46,722 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-config-dependencies/4.0.0-RC2/spring-cloud-config-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:46,882 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-config-dependencies/4.0.0-RC2/spring-cloud-config-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:47,110 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-function-dependencies/4.0.0-RC2/spring-cloud-function-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:47,268 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/4.0.0-RC2/spring-cloud-function-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:47,422 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/4.0.0-RC2/spring-cloud-function-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:47,652 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-gateway-dependencies/4.0.0-RC2/spring-cloud-gateway-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:47,819 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/4.0.0-RC2/spring-cloud-gateway-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:47,974 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/4.0.0-RC2/spring-cloud-gateway-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:48,197 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-consul-dependencies/4.0.0-RC2/spring-cloud-consul-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:48,351 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/4.0.0-RC2/spring-cloud-consul-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:48,504 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/4.0.0-RC2/spring-cloud-consul-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:48,725 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-vault-dependencies/4.0.0-RC2/spring-cloud-vault-dependencies-4.0.0-RC2.pom
